Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.5,4.3585e-05,1.4055e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.6,5.2485e-05,1.49e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.7,4.619e-05,1.44e-05,0.00193179752273824,1176,47,0.0748719985409551,0.0717356090899523,-0.00313638945100286
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.8,4.3595e-05,1.545e-05,0.00193179752273824,1176,47,0.0748719985409551,0.0717356090899523,-0.00313638945100286
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.9,4.17e-05,1.407e-05,0.00193179752273824,1176,47,0.0748719985409551,0.0717356090899523,-0.00313638945100286
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,1,4.6195e-05,1.72e-05,0.00193179752273824,1176,47,0.0748719985409551,0.0717356090899523,-0.00313638945100286
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.1,4.696e-05,1.4425e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.2,4.4105e-05,1.371e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.3,4.3285e-05,1.502e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.4,4.9495e-05,1.598e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.5,4.7135e-05,1.44e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.6,4.63e-05,1.4825e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.7,4.492e-05,1.472e-05,0.00310680875543215,1176,47,0.099247167985946,-0.0756802495307928,0.0235669184551532
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.8,4.9285e-05,1.43e-05,0.00310680875543215,1176,47,0.099247167985946,-0.0756802495307928,0.0235669184551532
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,0.9,5.202e-05,1.524e-05,0.00310680875543215,1176,47,0.099247167985946,-0.0756802495307928,0.0235669184551532
FFT,3,7,7,1,0.1,0,0.1,0.7,0.4,1,1,1,4.4355e-05,1.474e-05,0.00310680875543215,1176,47,0.099247167985946,-0.0756802495307928,0.0235669184551532
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.1,4.656e-05,1.689e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.2,5.5305e-05,1.5815e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.3,7.093e-05,2.3565e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.4,6.428e-05,2.133e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.5,6.9755e-05,2.202e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.6,6.7025e-05,2.3955e-05,0.00515893243203019,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.7,6.915e-05,2.3235e-05,0.00144936886704028,1176,47,0.108812064815224,0.0854598908088282,-0.0233521740063956
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.8,7.075e-05,2.3425e-05,0.00144936886704028,1176,47,0.108812064815224,0.0854598908088282,-0.0233521740063956
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.9,6.7295e-05,2.254e-05,0.00144936886704028,1176,47,0.108812064815224,0.0854598908088282,-0.0233521740063956
FFT,3,7,7,1,0.1,0,0.1,0.7,0.7,1,1,1,6.6495e-05,2.242e-05,0.00144936886704028,1176,47,0.108812064815224,0.0854598908088282,-0.0233521740063956
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.1,6.6445e-05,2.2245e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.2,6.662e-05,2.2115e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.3,6.282e-05,1.9375e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.4,5.117e-05,1.5525e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.5,5.163e-05,1.5845e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.6,4.8425e-05,1.496e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.7,6.983e-05,2.4395e-05,0.000909306308837172,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.8,7.0995e-05,2.301e-05,0.000909306308837172,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,0.9,6.9095e-05,2.236e-05,0.000909306308837172,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,0.7,1,1,1,1,6.6965e-05,2.2935e-05,0.000909306308837172,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,1,0.1,1,1,0.1,6.62e-05,2.2725e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
