Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,ZFP Rate,SVD K,FFT Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
SVD,5,7,7,1,0.1,0,0.1,0.1,0.4,,1,,0.00046554,5.176e-05,0.000252221107166506,1960,376,0.0463612251321111,-0.0255541102026832,0.0208071149294279
SVD,5,7,7,1,0.1,0,0.1,0.1,0.4,,2,,0.00048166,6.62e-05,3.67975446542783e-33,1960,720,1.80411241501588e-16,0.0389418342308651,0.0389418342308649
SVD,5,7,7,1,0.1,0,0.1,0.1,0.4,,3,,0.0004528,7.54e-05,3.69569328379369e-33,1960,1064,2.22044604925031e-16,0.0389418342308651,0.0389418342308648
SVD,5,7,7,1,0.1,0,0.1,0.1,0.4,,4,,0.00048638,0.0001057,3.69320319674245e-33,1960,1408,2.22044604925031e-16,0.0389418342308651,0.0389418342308648
SVD,5,7,7,1,0.1,0,0.1,0.1,0.4,,5,,0.00045748,0.00010288,3.70078870994332e-33,1960,1752,2.22044604925031e-16,0.0389418342308651,0.0389418342308648
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,1,,,4.08e-06,1.92e-06,0.00402869747067523,1960,108,0.310894860304151,0.0999573603041505,-0.2109375
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,2,,,4.5e-06,2.36e-06,0.000720882388301537,1960,172,0.085959460657242,-0.00583741434275796,-0.091796875
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,3,,,4.46e-06,2.4e-06,0.000232110413443828,1960,236,0.0664029057807928,-0.0756802495307928,-0.00927734375
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,4,,,4.92e-06,2.94e-06,6.73536916705077e-05,1960,300,0.0372527856125667,-0.0982452612624333,-0.135498046875
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,5,,,7e-06,3.5e-06,2.03780925578656e-05,1960,364,0.0197921304439101,-0.0999923257564101,-0.0802001953125
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,6,,,5.96e-06,3.3e-06,5.44221961315567e-06,1960,428,0.0114349145188167,-0.0982452612624333,-0.10968017578125
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,7,,,6.48e-06,4.82e-06,1.33279861117737e-06,1960,492,0.00521613007855364,-0.0687766159183974,-0.0635604858398438
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,8,,,6.38e-06,3.74e-06,3.24209706467625e-07,1960,556,0.00234449093483236,-0.0982452612624333,-0.100589752197266
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,9,,,6.56e-06,3.92e-06,8.4194334266989e-08,1960,620,0.00122389193862441,-0.0871575772413588,-0.0859336853027344
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,10,,,6.46e-06,4e-06,2.61478167724469e-08,1960,684,0.000625082996031312,-0.0999923257564101,-0.100617408752441
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,11,,,7.14e-06,5.24e-06,4.57536063838229e-09,1960,748,0.000294802735821942,-0.0982452612624333,-0.0979504585266113
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,12,,,6.96e-06,4.32e-06,1.4875469568711e-09,1960,812,0.000149480044127029,-0.0687766159183974,-0.0689260959625244
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,13,,,7.46e-06,5.26e-06,3.40269106005284e-10,1960,876,8.81461833510122e-05,-0.0999923257564101,-0.0999041795730591
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,14,,,8.72e-06,5.34e-06,8.89153270349463e-11,1960,940,3.6445971559107e-05,-0.0529836140908493,-0.0530200600624084
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,15,,,8.92e-06,6.68e-06,2.02957137695304e-11,1960,1004,2.01372836622915e-05,-0.0999923257564101,-0.0999721884727478
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,16,,,9.28e-06,5.96e-06,5.8540688847772e-12,1960,1068,9.97071407582428e-06,-0.0982452612624333,-0.0982552319765091
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,17,,,9.96e-06,8.32e-06,1.18977180294878e-12,1960,1132,5.59354879114959e-06,-0.0982452612624333,-0.0982396677136421
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,18,,,9.46e-06,7.74e-06,3.36481817702612e-13,1960,1196,2.37205553106634e-06,-0.0687766159183974,-0.0687789879739285
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,19,,,1.132e-05,7.58e-06,8.10267773764727e-14,1960,1260,1.35064468714807e-06,-0.0999923257564101,-0.0999909751117229
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,20,,,1.012e-05,1.036e-05,2.09385058041059e-14,1960,1324,7.52483232280277e-07,-0.0982452612624333,-0.0982460137456656
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,21,,,1.812e-05,1.012e-05,4.62248938046716e-15,1960,1388,3.05700758429506e-07,-0.0999923257564101,-0.0999920200556517
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,22,,,1.318e-05,8.86e-06,1.18709090122467e-15,1960,1452,1.34320214909001e-07,-0.0687766159183974,-0.0687767502386123
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,23,,,1.442e-05,1.024e-05,3.41414164540346e-16,1960,1516,7.7007357657255e-08,-0.0529836140908493,-0.0529835370834917
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,24,,,1.34e-05,8.48e-06,8.16890774789322e-17,1960,1580,3.56558881309255e-08,-0.0982452612624333,-0.0982452969183214
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,25,,,1.218e-05,7.94e-06,2.1898131488578e-17,1960,1644,1.61176453850054e-08,-0.0999923257564101,-0.0999923096387647
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,26,,,1.248e-05,8.08e-06,5.82771460242914e-18,1960,1708,9.55193307783375e-09,-0.0999923257564101,-0.0999923353083432
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,27,,,1.268e-05,9.32e-06,1.22868623475664e-18,1960,1772,5.37323685545488e-09,-0.0982452612624333,-0.0982452558891964
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,28,,,1.342e-05,9.48e-06,3.33979659628966e-19,1960,1836,2.63613536555241e-09,-0.0999923257564101,-0.0999923283925455
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.7,29,,,1.318e-05,9.36e-06,8.07234414768344e-20,1960,1900,1.23815140085082e-09,-0.0687766159183974,-0.068776614680246
